# WaterLevel.PH_087_-_Badenova@EX_Ehrenkirchen.EntireRecord.csv generated at 2024-05-29 06:44:05 (UTC-07:00) by AQUARIUS Time-Series 22.4.180.0
# 
# Time-series identifier: WaterLevel.PH 087 - Badenova@EX_Ehrenkirchen
# Location: EX_Ehrenkirchen
# UTC offset: (UTC+01:00)
# Value units: m
# Value parameter: WaterLevel
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from Beginning of Record to End of Record
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC+01:00),Value,Approval Level,Grade,Qualifiers
1987-01-15T13:00:00Z,1987-01-15 14:00:00,245.3000001907,Working,-1,
1987-01-27T13:00:00Z,1987-01-27 14:00:00,245.2899999619,Working,-1,
1987-02-11T13:00:00Z,1987-02-11 14:00:00,245.2399997711,Working,-1,
1987-02-23T13:00:00Z,1987-02-23 14:00:00,245.2100000381,Working,-1,
1987-03-10T13:00:00Z,1987-03-10 14:00:00,245.5,Working,-1,
1987-03-27T13:00:00Z,1987-03-27 14:00:00,245.5900001526,Working,-1,
1987-04-10T14:00:00Z,1987-04-10 15:00:00,245.6199998856,Working,-1,
1987-04-21T14:00:00Z,1987-04-21 15:00:00,245.5500001907,Working,-1,
1987-05-06T14:00:00Z,1987-05-06 15:00:00,245.6799998283,Working,-1,
1987-05-19T14:00:00Z,1987-05-19 15:00:00,245.6999998093,Working,-1,
1987-06-03T14:00:00Z,1987-06-03 15:00:00,245.8299999237,Working,-1,
1987-06-19T14:00:00Z,1987-06-19 15:00:00,246.0999999046,Working,-1,
1987-07-02T14:00:00Z,1987-07-02 15:00:00,246.3499999046,Working,-1,
1987-07-14T14:00:00Z,1987-07-14 15:00:00,246.5799999237,Working,-1,
1987-07-30T14:00:00Z,1987-07-30 15:00:00,246.5700001717,Working,-1,
1987-08-12T14:00:00Z,1987-08-12 15:00:00,246.5199999809,Working,-1,
1987-08-25T14:00:00Z,1987-08-25 15:00:00,246.5,Working,-1,
1987-09-08T14:00:00Z,1987-09-08 15:00:00,246.5,Working,-1,
1987-09-23T14:00:00Z,1987-09-23 15:00:00,246.3499999046,Working,-1,
1987-10-08T13:00:00Z,1987-10-08 14:00:00,246.3299999237,Working,-1,
1987-10-22T13:00:00Z,1987-10-22 14:00:00,246.3099999428,Working,-1,
1987-11-02T13:00:00Z,1987-11-02 14:00:00,246.3299999237,Working,-1,
1987-11-17T13:00:00Z,1987-11-17 14:00:00,246.2899999619,Working,-1,
1987-12-01T13:00:00Z,1987-12-01 14:00:00,246.3000001907,Working,-1,
1987-12-16T13:00:00Z,1987-12-16 14:00:00,246.2600002289,Working,-1,
1987-12-30T13:00:00Z,1987-12-30 14:00:00,246.3200001717,Working,-1,
1988-01-14T13:00:00Z,1988-01-14 14:00:00,246.2399997711,Working,-1,
