# WaterLevel.PH_083_-_Badenova@EX_Ehrenkirchen.EntireRecord.csv generated at 2024-05-29 06:44:05 (UTC-07:00) by AQUARIUS Time-Series 22.4.180.0
# 
# Time-series identifier: WaterLevel.PH 083 - Badenova@EX_Ehrenkirchen
# Location: EX_Ehrenkirchen
# UTC offset: (UTC+01:00)
# Value units: m
# Value parameter: WaterLevel
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from Beginning of Record to End of Record
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC+01:00),Value,Approval Level,Grade,Qualifiers
1987-01-15T13:00:00Z,1987-01-15 14:00:00,230.0900039673,Working,-1,
1987-01-27T13:00:00Z,1987-01-27 14:00:00,230.0600032806,Working,-1,
1987-02-11T13:00:00Z,1987-02-11 14:00:00,230.0100040436,Working,-1,
1987-02-23T13:00:00Z,1987-02-23 14:00:00,229.9700040817,Working,-1,
1987-03-10T13:00:00Z,1987-03-10 14:00:00,230.0300035477,Working,-1,
1987-03-23T13:00:00Z,1987-03-23 14:00:00,230.1400032043,Working,-1,
1987-04-10T14:00:00Z,1987-04-10 15:00:00,230.2900037766,Working,-1,
1987-04-21T14:00:00Z,1987-04-21 15:00:00,230.3200035095,Working,-1,
1987-05-06T14:00:00Z,1987-05-06 15:00:00,230.3500032425,Working,-1,
1987-05-19T14:00:00Z,1987-05-19 15:00:00,230.3100032806,Working,-1,
1987-06-03T14:00:00Z,1987-06-03 15:00:00,230.4400033951,Working,-1,
1987-06-19T14:00:00Z,1987-06-19 15:00:00,230.5200033188,Working,-1,
1987-07-02T14:00:00Z,1987-07-02 15:00:00,230.680003643,Working,-1,
1987-07-14T14:00:00Z,1987-07-14 15:00:00,230.8100037575,Working,-1,
1987-07-30T14:00:00Z,1987-07-30 15:00:00,230.8400034904,Working,-1,
1987-08-12T14:00:00Z,1987-08-12 15:00:00,230.8000035286,Working,-1,
1987-08-25T14:00:00Z,1987-08-25 15:00:00,230.7600035667,Working,-1,
1987-09-09T14:00:00Z,1987-09-09 15:00:00,230.6600036621,Working,-1,
1987-09-23T14:00:00Z,1987-09-23 15:00:00,230.6500034332,Working,-1,
