# WaterLevel.PE_06_-_Badenova@EX_Kirchzarten.EntireRecord.csv generated at 2024-11-14 01:40:56 (UTC-08:00) by AQUARIUS Time-Series 22.4.180.0
# 
# Time-series identifier: WaterLevel.PE 06 - Badenova@EX_Kirchzarten
# Location: EX_Kirchzarten
# UTC offset: (UTC+01:00)
# Value units: m
# Value parameter: WaterLevel
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from Beginning of Record to End of Record
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC+01:00),Value,Approval Level,Grade,Qualifiers
1987-01-21T13:00:00Z,1987-01-21 14:00:00,337.718006134,Working,31,
1987-02-02T13:00:00Z,1987-02-02 14:00:00,337.5780067444,Working,31,
1987-02-17T13:00:00Z,1987-02-17 14:00:00,336.8480072021,Working,31,
1987-03-05T13:00:00Z,1987-03-05 14:00:00,337.0380067825,Working,31,
1987-03-18T13:00:00Z,1987-03-18 14:00:00,337.0880069733,Working,31,
1987-04-02T14:00:00Z,1987-04-02 15:00:00,337.2980070114,Working,31,
1987-04-15T14:00:00Z,1987-04-15 15:00:00,337.0880069733,Working,31,
1987-04-28T14:00:00Z,1987-04-28 15:00:00,337.1880064011,Working,31,
1987-05-12T14:00:00Z,1987-05-12 15:00:00,336.8080062866,Working,31,
1987-05-25T14:00:00Z,1987-05-25 15:00:00,337.5880069733,Working,31,
1987-06-10T14:00:00Z,1987-06-10 15:00:00,338.418006897,Working,31,
1987-06-25T14:00:00Z,1987-06-25 15:00:00,340.0380067825,Working,31,
1987-07-09T14:00:00Z,1987-07-09 15:00:00,339.9880065918,Working,31,
1987-07-23T14:00:00Z,1987-07-23 15:00:00,339.6380062103,Working,31,
1987-08-06T14:00:00Z,1987-08-06 15:00:00,338.7280063629,Working,31,
1987-08-20T14:00:00Z,1987-08-20 15:00:00,337.418006897,Working,31,
1987-09-03T14:00:00Z,1987-09-03 15:00:00,336.5480060577,Working,31,
1987-09-17T14:00:00Z,1987-09-17 15:00:00,336.0180072784,Working,31,
1987-10-01T13:00:00Z,1987-10-01 14:00:00,335.7080059052,Working,31,
1987-10-15T13:00:00Z,1987-10-15 14:00:00,335.7580070496,Working,31,
1987-10-29T13:00:00Z,1987-10-29 14:00:00,336.1380062103,Working,31,
1987-11-12T13:00:00Z,1987-11-12 14:00:00,335.8780059814,Working,31,
1987-11-26T13:00:00Z,1987-11-26 14:00:00,336.2780075073,Working,31,
1987-12-10T13:00:00Z,1987-12-10 14:00:00,336.4380073547,Working,31,
1987-12-22T13:00:00Z,1987-12-22 14:00:00,336.4580059052,Working,31,
1988-01-05T13:00:00Z,1988-01-05 14:00:00,337.0380067825,Working,31,
1988-01-21T13:00:00Z,1988-01-21 14:00:00,336.5980072021,Working,31,
1988-02-04T13:00:00Z,1988-02-04 14:00:00,336.4580059052,Working,31,
1988-02-18T13:00:00Z,1988-02-18 14:00:00,337.9380064011,Working,31,
1988-03-03T13:00:00Z,1988-03-03 14:00:00,337.0980062485,Working,31,
1988-03-17T13:00:00Z,1988-03-17 14:00:00,338.4780063629,Working,31,
1988-03-30T14:00:00Z,1988-03-30 15:00:00,341.3280067444,Working,31,
1988-04-14T14:00:00Z,1988-04-14 15:00:00,341.4780063629,Working,31,
1988-04-28T14:00:00Z,1988-04-28 15:00:00,341.168006897,Working,31,
1988-05-11T14:00:00Z,1988-05-11 15:00:00,339.9280061722,Working,31,
1988-05-26T14:00:00Z,1988-05-26 15:00:00,338.918006897,Working,31,
1988-06-09T14:00:00Z,1988-06-09 15:00:00,337.6280069351,Working,31,
1988-06-23T14:00:00Z,1988-06-23 15:00:00,336.6480064392,Working,31,
1988-07-06T14:00:00Z,1988-07-06 15:00:00,335.7680072784,Working,31,
1988-07-21T14:00:00Z,1988-07-21 15:00:00,335.7580070496,Working,31,
1988-08-04T14:00:00Z,1988-08-04 15:00:00,335.6280059814,Working,31,
1988-08-17T14:00:00Z,1988-08-17 15:00:00,335.6780071259,Working,31,
1988-08-31T14:00:00Z,1988-08-31 15:00:00,335.6880073547,Working,31,
1988-09-13T14:00:00Z,1988-09-13 15:00:00,335.5880069733,Working,31,
1988-09-26T13:00:00Z,1988-09-26 14:00:00,335.6280059814,Working,31,
1988-10-13T13:00:00Z,1988-10-13 14:00:00,335.5780067444,Working,31,
1988-10-27T13:00:00Z,1988-10-27 14:00:00,336.2280063629,Working,31,
1988-11-09T13:00:00Z,1988-11-09 14:00:00,336.1980056763,Working,31,
1988-11-22T13:00:00Z,1988-11-22 14:00:00,335.8480072021,Working,31,
1988-12-06T13:00:00Z,1988-12-06 14:00:00,335.7480068207,Working,31,
1988-12-21T13:00:00Z,1988-12-21 14:00:00,337.6480064392,Working,31,
1989-01-04T13:00:00Z,1989-01-04 14:00:00,337.9580068588,Working,31,
1989-01-19T13:00:00Z,1989-01-19 14:00:00,337.6980066299,Working,31,
