# WaterLevel.PE_39_-_Badenova@EX_Stegen.EntireRecord.csv generated at 2024-11-19 05:54:54 (UTC-08:00) by AQUARIUS Time-Series 22.4.180.0
# 
# Time-series identifier: WaterLevel.PE 39 - Badenova@EX_Stegen
# Location: EX_Stegen
# UTC offset: (UTC+01:00)
# Value units: m
# Value parameter: WaterLevel
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from Beginning of Record to End of Record
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC+01:00),Value,Approval Level,Grade,Qualifiers
1987-01-20T13:00:00Z,1987-01-20 14:00:00,339.7719917297,Working,31,
1987-02-02T13:00:00Z,1987-02-02 14:00:00,339.6219921112,Working,31,
1987-02-16T13:00:00Z,1987-02-16 14:00:00,339.1519918442,Working,31,
1987-03-05T13:00:00Z,1987-03-05 14:00:00,339.2719917297,Working,31,
1987-03-18T13:00:00Z,1987-03-18 14:00:00,339.0219917297,Working,31,
1987-04-02T14:00:00Z,1987-04-02 15:00:00,339.0919923782,Working,31,
1987-04-14T14:00:00Z,1987-04-14 15:00:00,339.4219923019,Working,31,
1987-04-28T14:00:00Z,1987-04-28 15:00:00,339.3519926071,Working,31,
1987-05-12T14:00:00Z,1987-05-12 15:00:00,339.0319919586,Working,31,
1987-05-25T14:00:00Z,1987-05-25 15:00:00,339.6219921112,Working,31,
1987-06-10T14:00:00Z,1987-06-10 15:00:00,340.7419919968,Working,31,
1987-06-25T14:00:00Z,1987-06-25 15:00:00,342.7219924927,Working,31,
1987-07-09T14:00:00Z,1987-07-09 15:00:00,343.1019926071,Working,31,
1987-07-23T14:00:00Z,1987-07-23 15:00:00,342.4319925308,Working,31,
1987-08-06T14:00:00Z,1987-08-06 15:00:00,341.3219919205,Working,31,
1987-08-20T14:00:00Z,1987-08-20 15:00:00,339.141992569,Working,31,
1987-09-03T14:00:00Z,1987-09-03 15:00:00,337.7719917297,Working,31,
1987-09-17T14:00:00Z,1987-09-17 15:00:00,337.1219921112,Working,31,
1987-10-01T13:00:00Z,1987-10-01 14:00:00,336.5919914246,Working,31,
1987-10-14T13:00:00Z,1987-10-14 14:00:00,336.5719928741,Working,31,
1987-10-29T13:00:00Z,1987-10-29 14:00:00,336.8119926453,Working,31,
1987-11-11T13:00:00Z,1987-11-11 14:00:00,336.5219917297,Working,31,
1987-11-25T13:00:00Z,1987-11-25 14:00:00,337.001991272,Working,31,
1987-12-09T13:00:00Z,1987-12-09 14:00:00,337.441991806,Working,31,
1987-12-21T13:00:00Z,1987-12-21 14:00:00,337.5919914246,Working,31,
1988-01-04T13:00:00Z,1988-01-04 14:00:00,338.3119926453,Working,31,
1988-01-21T13:00:00Z,1988-01-21 14:00:00,337.8519926071,Working,31,
1988-02-04T13:00:00Z,1988-02-04 14:00:00,337.8219919205,Working,31,
1988-02-17T13:00:00Z,1988-02-17 14:00:00,339.1219921112,Working,31,
1988-03-02T13:00:00Z,1988-03-02 14:00:00,339.0319919586,Working,31,
1988-03-16T13:00:00Z,1988-03-16 14:00:00,340.2219924927,Working,31,
1988-03-30T14:00:00Z,1988-03-30 15:00:00,343.4719924927,Working,31,
1988-04-13T14:00:00Z,1988-04-13 15:00:00,343.641992569,Working,31,
1988-04-28T14:00:00Z,1988-04-28 15:00:00,343.2719917297,Working,31,
1988-05-10T14:00:00Z,1988-05-10 15:00:00,342.1719923019,Working,31,
1988-05-25T14:00:00Z,1988-05-25 15:00:00,340.5219917297,Working,31,
1988-06-09T14:00:00Z,1988-06-09 15:00:00,338.7019920349,Working,31,
1988-06-23T14:00:00Z,1988-06-23 15:00:00,337.5219917297,Working,31,
1988-07-06T14:00:00Z,1988-07-06 15:00:00,336.7719917297,Working,31,
1988-07-20T14:00:00Z,1988-07-20 15:00:00,336.2419929504,Working,31,
1988-08-04T14:00:00Z,1988-08-04 15:00:00,335.8119926453,Working,31,
1988-08-17T14:00:00Z,1988-08-17 15:00:00,335.5719928741,Working,31,
1988-08-31T14:00:00Z,1988-08-31 15:00:00,335.2919921875,Working,31,
1988-09-13T14:00:00Z,1988-09-13 15:00:00,335.1319923401,Working,31,
1988-09-26T13:00:00Z,1988-09-26 14:00:00,335.0519924164,Working,31,
1988-10-13T13:00:00Z,1988-10-13 14:00:00,335.2819919586,Working,31,
1988-10-27T13:00:00Z,1988-10-27 14:00:00,336.1719913483,Working,31,
1988-11-09T13:00:00Z,1988-11-09 14:00:00,335.9219913483,Working,31,
1988-11-22T13:00:00Z,1988-11-22 14:00:00,336.0119915009,Working,31,
1988-12-07T13:00:00Z,1988-12-07 14:00:00,336.0119915009,Working,31,
1988-12-21T13:00:00Z,1988-12-21 14:00:00,338.6719923019,Working,31,
1989-01-04T13:00:00Z,1989-01-04 14:00:00,338.4719924927,Working,31,
1989-01-19T13:00:00Z,1989-01-19 14:00:00,338.3019924164,Working,31,
1989-01-31T13:00:00Z,1989-01-31 14:00:00,337.7319927216,Working,31,
1989-02-16T13:00:00Z,1989-02-16 14:00:00,336.5319919586,Working,31,
1989-03-01T13:00:00Z,1989-03-01 14:00:00,335.8419914246,Working,31,
1989-03-16T13:00:00Z,1989-03-16 14:00:00,335.9919929504,Working,31,
1989-03-28T14:00:00Z,1989-03-28 15:00:00,335.9619922638,Working,31,
1989-04-13T14:00:00Z,1989-04-13 15:00:00,336.9219913483,Working,31,
1989-04-27T14:00:00Z,1989-04-27 15:00:00,338.4519920349,Working,31,
1989-05-09T14:00:00Z,1989-05-09 15:00:00,338.2219924927,Working,31,
1989-05-24T14:00:00Z,1989-05-24 15:00:00,338.3319921494,Working,31,
1989-06-07T14:00:00Z,1989-06-07 15:00:00,336.891992569,Working,31,
1989-06-22T14:00:00Z,1989-06-22 15:00:00,336.391992569,Working,31,
1989-07-05T14:00:00Z,1989-07-05 15:00:00,335.581993103,Working,31,
1989-07-19T14:00:00Z,1989-07-19 15:00:00,335.3619918823,Working,31,
1989-08-03T14:00:00Z,1989-08-03 15:00:00,334.8719921112,Working,31,
1989-08-16T14:00:00Z,1989-08-16 15:00:00,334.5919914246,Working,31,
1989-08-28T14:00:00Z,1989-08-28 15:00:00,334.4919929504,Working,31,
1989-09-11T14:00:00Z,1989-09-11 15:00:00,334.331993103,Working,31,
1989-09-27T13:00:00Z,1989-09-27 14:00:00,334.2419929504,Working,31,
1989-10-11T13:00:00Z,1989-10-11 14:00:00,334.081993103,Working,31,
1989-10-24T13:00:00Z,1989-10-24 14:00:00,334.0119915009,Working,31,
1989-11-08T13:00:00Z,1989-11-08 14:00:00,334.0919914246,Working,31,
1989-11-23T13:00:00Z,1989-11-23 14:00:00,333.9719924927,Working,31,
1989-12-07T13:00:00Z,1989-12-07 14:00:00,333.941991806,Working,31,
1989-12-19T13:00:00Z,1989-12-19 14:00:00,334.691991806,Working,31,
1990-01-03T13:00:00Z,1990-01-03 14:00:00,337.7119922638,Working,31,
1990-01-17T13:00:00Z,1990-01-17 14:00:00,337.581993103,Working,31,
1990-02-01T13:00:00Z,1990-02-01 14:00:00,337.5219917297,Working,31,
1990-02-14T13:00:00Z,1990-02-14 14:00:00,337.001991272,Working,31,
1990-02-28T13:00:00Z,1990-02-28 14:00:00,337.6219921112,Working,31,
1990-03-12T13:00:00Z,1990-03-12 14:00:00,337.5219917297,Working,31,
1990-03-29T14:00:00Z,1990-03-29 15:00:00,337.4919929504,Working,31,
1990-04-11T14:00:00Z,1990-04-11 15:00:00,337.3019924164,Working,31,
1990-04-26T14:00:00Z,1990-04-26 15:00:00,336.8619918823,Working,31,
1990-05-09T14:00:00Z,1990-05-09 15:00:00,336.3719921112,Working,31,
1990-05-23T14:00:00Z,1990-05-23 15:00:00,336.0619926453,Working,31,
1990-06-06T14:00:00Z,1990-06-06 15:00:00,335.6019916534,Working,31,
1990-06-21T14:00:00Z,1990-06-21 15:00:00,335.4219913483,Working,31,
1990-07-04T14:00:00Z,1990-07-04 15:00:00,335.4219913483,Working,31,
1990-07-19T14:00:00Z,1990-07-19 15:00:00,335.6219921112,Working,31,
1990-08-02T14:00:00Z,1990-08-02 15:00:00,335.7619915009,Working,31,
1990-08-15T14:00:00Z,1990-08-15 15:00:00,335.8519916534,Working,31,
1990-08-29T14:00:00Z,1990-08-29 15:00:00,335.581993103,Working,31,
1990-09-12T14:00:00Z,1990-09-12 15:00:00,335.441991806,Working,31,
1990-09-25T14:00:00Z,1990-09-25 15:00:00,335.0619926453,Working,31,
1990-10-10T13:00:00Z,1990-10-10 14:00:00,335.2719917297,Working,31,
1990-10-23T13:00:00Z,1990-10-23 14:00:00,334.891992569,Working,31,
1990-11-06T13:00:00Z,1990-11-06 14:00:00,335.2719917297,Working,31,
1990-11-20T13:00:00Z,1990-11-20 14:00:00,336.3019924164,Working,31,
1990-12-04T13:00:00Z,1990-12-04 14:00:00,338.2019920349,Working,31,
1990-12-18T13:00:00Z,1990-12-18 14:00:00,338.0919923782,Working,31,
1991-01-15T13:00:00Z,1991-01-15 14:00:00,340.1819925308,Working,31,
1991-02-13T13:00:00Z,1991-02-13 14:00:00,339.4019918442,Working,31,
1991-03-11T13:00:00Z,1991-03-11 14:00:00,337.5419921875,Working,31,
1991-04-09T14:00:00Z,1991-04-09 15:00:00,336.7919921875,Working,31,
1991-05-13T14:00:00Z,1991-05-13 15:00:00,335.941991806,Working,31,
1991-06-12T14:00:00Z,1991-06-12 15:00:00,335.6519927979,Working,31,
1991-07-09T14:00:00Z,1991-07-09 15:00:00,335.5319919586,Working,31,
1991-08-13T14:00:00Z,1991-08-13 15:00:00,335.2219924927,Working,31,
1991-09-11T14:00:00Z,1991-09-11 15:00:00,334.6519927979,Working,31,
1991-10-15T13:00:00Z,1991-10-15 14:00:00,334.7119922638,Working,31,
1991-11-14T13:00:00Z,1991-11-14 14:00:00,334.9719924927,Working,31,
1991-12-10T13:00:00Z,1991-12-10 14:00:00,338.8719921112,Working,31,
1992-01-14T13:00:00Z,1992-01-14 14:00:00,340.9319925308,Working,31,
1992-02-12T13:00:00Z,1992-02-12 14:00:00,340.8019924164,Working,31,
1992-03-11T13:00:00Z,1992-03-11 14:00:00,340.4919919968,Working,31,
1992-04-14T14:00:00Z,1992-04-14 15:00:00,342.391992569,Working,31,
1992-05-20T14:00:00Z,1992-05-20 15:00:00,340.8219919205,Working,31,
1992-06-09T14:00:00Z,1992-06-09 15:00:00,338.9119920731,Working,31,
1992-07-15T14:00:00Z,1992-07-15 15:00:00,336.8219928741,Working,31,
1992-08-12T14:00:00Z,1992-08-12 15:00:00,335.9719924927,Working,31,
1992-09-09T14:00:00Z,1992-09-09 15:00:00,335.6519927979,Working,31,
1992-10-14T13:00:00Z,1992-10-14 14:00:00,335.3719921112,Working,31,
1992-11-11T13:00:00Z,1992-11-11 14:00:00,336.8519916534,Working,31,
1992-12-16T13:00:00Z,1992-12-16 14:00:00,341.0919923782,Working,31,
1993-01-11T13:00:00Z,1993-01-11 14:00:00,341.5519924164,Working,31,
1993-02-09T13:00:00Z,1993-02-09 14:00:00,339.6019926071,Working,31,
1993-03-10T13:00:00Z,1993-03-10 14:00:00,337.8219919205,Working,31,
1993-04-14T14:00:00Z,1993-04-14 15:00:00,336.9719924927,Working,31,
1993-05-12T14:00:00Z,1993-05-12 15:00:00,339.5119924545,Working,31,
1993-06-16T14:00:00Z,1993-06-16 15:00:00,335.9719924927,Working,31,
1993-07-13T14:00:00Z,1993-07-13 15:00:00,335.6719913483,Working,31,
1993-08-09T14:00:00Z,1993-08-09 15:00:00,335.8719921112,Working,31,
1993-09-15T14:00:00Z,1993-09-15 15:00:00,335.8219928741,Working,31,
1993-10-11T13:00:00Z,1993-10-11 14:00:00,336.0619926453,Working,31,
1993-11-11T13:00:00Z,1993-11-11 14:00:00,336.2419929504,Working,31,
1993-12-02T13:00:00Z,1993-12-02 14:00:00,335.9619922638,Working,31,
1994-01-12T13:00:00Z,1994-01-12 14:00:00,340.7519922256,Working,31,
1994-02-10T13:00:00Z,1994-02-10 14:00:00,342.3119926453,Working,31,
1994-03-07T13:00:00Z,1994-03-07 14:00:00,341.5919923782,Working,31,
1994-04-19T14:00:00Z,1994-04-19 15:00:00,340.9619922638,Working,31,
1994-05-10T14:00:00Z,1994-05-10 15:00:00,340.5419921875,Working,31,
1994-06-15T14:00:00Z,1994-06-15 15:00:00,340.8519926071,Working,31,
1994-07-12T14:00:00Z,1994-07-12 15:00:00,340.1519918442,Working,31,
1994-08-11T14:00:00Z,1994-08-11 15:00:00,338.3119926453,Working,31,
1994-09-14T14:00:00Z,1994-09-14 15:00:00,337.3619918823,Working,31,
1994-10-01T13:00:00Z,1994-10-01 14:00:00,337.9219923019,Working,31,
1994-11-17T13:00:00Z,1994-11-17 14:00:00,337.5919914246,Working,31,
1994-12-13T13:00:00Z,1994-12-13 14:00:00,337.0519924164,Working,31,
1995-01-10T13:00:00Z,1995-01-10 14:00:00,337.8519926071,Working,31,
1995-02-15T13:00:00Z,1995-02-15 14:00:00,341.8419923782,Working,31,
1995-03-15T13:00:00Z,1995-03-15 14:00:00,342.3319921494,Working,31,
1995-04-11T14:00:00Z,1995-04-11 15:00:00,341.7419919968,Working,31,
1995-05-09T14:00:00Z,1995-05-09 15:00:00,340.3219919205,Working,31,
1995-06-19T14:00:00Z,1995-06-19 15:00:00,340.7119922638,Working,31,
1995-07-18T14:00:00Z,1995-07-18 15:00:00,339.7719917297,Working,31,
1995-08-08T14:00:00Z,1995-08-08 15:00:00,338.6219921112,Working,31,
1995-09-12T14:00:00Z,1995-09-12 15:00:00,338.1119918823,Working,31,
1995-10-20T13:00:00Z,1995-10-20 14:00:00,338.8119926453,Working,31,
1995-11-14T13:00:00Z,1995-11-14 14:00:00,338.0219917297,Working,31,
1995-12-12T13:00:00Z,1995-12-12 14:00:00,339.1219921112,Working,31,
1996-01-17T13:00:00Z,1996-01-17 14:00:00,340.8719921112,Working,31,
1996-02-21T13:00:00Z,1996-02-21 14:00:00,338.9819917679,Working,31,
1996-03-19T13:00:00Z,1996-03-19 14:00:00,337.2819919586,Working,31,
1996-04-16T14:00:00Z,1996-04-16 15:00:00,336.6719913483,Working,31,
1996-05-23T14:00:00Z,1996-05-23 15:00:00,336.7219924927,Working,31,
1996-06-25T14:00:00Z,1996-06-25 15:00:00,337.8219919205,Working,31,
1996-07-17T14:00:00Z,1996-07-17 15:00:00,340.0619926453,Working,31,
1996-08-13T14:00:00Z,1996-08-13 15:00:00,339.7219924927,Working,31,
1996-09-18T14:00:00Z,1996-09-18 15:00:00,337.9219923019,Working,31,
1996-10-16T14:00:00Z,1996-10-16 15:00:00,339.8019924164,Working,31,
1996-11-12T13:00:00Z,1996-11-12 14:00:00,336.9919929504,Working,31,
1996-12-14T13:00:00Z,1996-12-14 14:00:00,339.9719924927,Working,31,
1997-01-22T13:00:00Z,1997-01-22 14:00:00,340.2419919968,Working,31,
1997-02-19T13:00:00Z,1997-02-19 14:00:00,338.7519922256,Working,31,
1997-03-18T13:00:00Z,1997-03-18 14:00:00,338.391992569,Working,31,
1997-04-09T12:00:00Z,1997-04-09 13:00:00,338.0619921875,Working,31,
1997-05-14T12:00:00Z,1997-05-14 13:00:00,337.0519921875,Working,31,
1997-06-25T12:00:00Z,1997-06-25 13:00:00,336.4519921875,Working,31,
1997-07-31T12:00:00Z,1997-07-31 13:00:00,336.4919921875,Working,31,
1997-08-13T12:00:00Z,1997-08-13 13:00:00,336.4819921875,Working,31,
1997-09-10T12:00:00Z,1997-09-10 13:00:00,336.2519921875,Working,31,
1997-10-09T12:00:00Z,1997-10-09 13:00:00,335.3019921875,Working,31,
1997-11-19T13:00:00Z,1997-11-19 14:00:00,334.7619915009,Working,31,
1997-12-17T13:00:00Z,1997-12-17 14:00:00,335.8619918823,Working,31,
1998-01-20T13:00:00Z,1998-01-20 14:00:00,339.5719921875,Working,31,
1998-02-17T13:00:00Z,1998-02-17 14:00:00,339.4219921875,Working,31,
1998-03-18T13:00:00Z,1998-03-18 14:00:00,338.4119921875,Working,31,
1998-04-21T12:00:00Z,1998-04-21 13:00:00,338.7419921875,Working,31,
1998-05-13T12:00:00Z,1998-05-13 13:00:00,338.8719921875,Working,31,
1998-06-17T12:00:00Z,1998-06-17 13:00:00,337.2219921875,Working,31,
1998-07-14T12:00:00Z,1998-07-14 13:00:00,335.6419921875,Working,31,
1998-08-19T12:00:00Z,1998-08-19 13:00:00,334.6919921875,Working,31,
1998-09-16T12:00:00Z,1998-09-16 13:00:00,334.9719921875,Working,31,
1998-10-13T12:00:00Z,1998-10-13 13:00:00,335.3619921875,Working,31,
1998-11-19T13:00:00Z,1998-11-19 14:00:00,338.9819921875,Working,31,
1998-12-15T13:00:00Z,1998-12-15 14:00:00,339.8919921875,Working,31,
1999-01-12T13:00:00Z,1999-01-12 14:00:00,339.141992569,Working,31,
1999-02-17T13:00:00Z,1999-02-17 14:00:00,338.9919919968,Working,31,
1999-03-18T13:00:00Z,1999-03-18 14:00:00,342.1819925308,Working,31,
1999-04-13T12:00:00Z,1999-04-13 13:00:00,342.1019921875,Working,31,
1999-05-11T12:00:00Z,1999-05-11 13:00:00,340.6619921875,Working,31,
1999-06-22T12:00:00Z,1999-06-22 13:00:00,339.7419921875,Working,31,
1999-07-20T12:00:00Z,1999-07-20 13:00:00,339.0019921875,Working,31,
1999-09-21T12:00:00Z,1999-09-21 13:00:00,337.4819921875,Working,31,
1999-10-11T12:00:00Z,1999-10-11 13:00:00,337.2819921875,Working,31,
1999-11-16T13:00:00Z,1999-11-16 14:00:00,337.7019920349,Working,31,
1999-12-07T13:00:00Z,1999-12-07 14:00:00,337.441991806,Working,31,
2000-02-24T13:00:00Z,2000-02-24 14:00:00,341.9610003433,Working,31,
2000-04-11T12:00:00Z,2000-04-11 13:00:00,340.831,Working,31,
2000-06-26T12:00:00Z,2000-06-26 13:00:00,337.901,Working,31,
2000-08-01T12:00:00Z,2000-08-01 13:00:00,338.381,Working,31,
2000-10-11T12:00:00Z,2000-10-11 13:00:00,335.901,Working,31,
2000-12-05T13:00:00Z,2000-12-05 14:00:00,337.7710007629,Working,31,
2001-02-02T13:00:00Z,2001-02-02 14:00:00,337.5010003052,Working,31,
2001-04-02T13:00:00Z,2001-04-02 14:00:00,340.541000267,Working,31,
2001-06-11T12:00:00Z,2001-06-11 13:00:00,340.591,Working,31,
2001-08-01T12:00:00Z,2001-08-01 13:00:00,338.711,Working,31,
2001-10-01T12:00:00Z,2001-10-01 13:00:00,337.331,Working,31,
2001-12-06T13:00:00Z,2001-12-06 14:00:00,338.0409993134,Working,31,
2002-02-07T01:00:00Z,2002-02-07 02:00:00,336.7910012207,Working,31,
2002-04-04T02:00:00Z,2002-04-04 03:00:00,338.9010170898,Working,31,
2002-06-05T02:00:00Z,2002-06-05 03:00:00,338.0810097656,Working,31,
