# WaterLevel.0121_020-0_-_LUBW@EX_Hartheim_am_Rhein.EntireRecord.csv generated at 2024-11-14 01:37:20 (UTC-08:00) by AQUARIUS Time-Series 22.4.180.0
# 
# Time-series identifier: WaterLevel.0121/020-0 - LUBW@EX_Hartheim_am_Rhein
# Location: EX_Hartheim_am_Rhein
# UTC offset: (UTC+01:00)
# Value units: m
# Value parameter: WaterLevel
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from Beginning of Record to End of Record
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC+01:00),Value,Approval Level,Grade,Qualifiers
1968-02-19T00:00:00Z,1968-02-19 01:00:00,194.27,Working,31,
1968-02-26T00:00:00Z,1968-02-26 01:00:00,194.33,Working,31,
1968-03-04T00:00:00Z,1968-03-04 01:00:00,194.35,Working,31,
1968-03-11T00:00:00Z,1968-03-11 01:00:00,194.35,Working,31,
1968-03-18T00:00:00Z,1968-03-18 01:00:00,194.35,Working,31,
1968-03-25T00:00:00Z,1968-03-25 01:00:00,194.35,Working,31,
1968-04-01T00:00:00Z,1968-04-01 01:00:00,194.37,Working,31,
1968-04-08T00:00:00Z,1968-04-08 01:00:00,194.37,Working,31,
1968-04-15T00:00:00Z,1968-04-15 01:00:00,194.37,Working,31,
1968-04-22T00:00:00Z,1968-04-22 01:00:00,194.36,Working,31,
1968-04-29T00:00:00Z,1968-04-29 01:00:00,194.45,Working,31,
1968-05-06T00:00:00Z,1968-05-06 01:00:00,194.54,Working,31,
1968-05-13T00:00:00Z,1968-05-13 01:00:00,194.66,Working,31,
1968-05-20T00:00:00Z,1968-05-20 01:00:00,194.75,Working,31,
1968-05-27T00:00:00Z,1968-05-27 01:00:00,194.77,Working,31,
1968-06-04T00:00:00Z,1968-06-04 01:00:00,194.82,Working,31,
1968-06-10T00:00:00Z,1968-06-10 01:00:00,194.79,Working,31,
1968-06-18T00:00:00Z,1968-06-18 01:00:00,194.72,Working,31,
1968-06-24T00:00:00Z,1968-06-24 01:00:00,194.67,Working,31,
1968-07-01T00:00:00Z,1968-07-01 01:00:00,194.63,Working,31,
1968-07-08T00:00:00Z,1968-07-08 01:00:00,194.6,Working,31,
1968-07-15T00:00:00Z,1968-07-15 01:00:00,194.62,Working,31,
1968-07-22T00:00:00Z,1968-07-22 01:00:00,194.55,Working,31,
1968-07-29T00:00:00Z,1968-07-29 01:00:00,194.52,Working,31,
1968-08-05T00:00:00Z,1968-08-05 01:00:00,194.53,Working,31,
1968-08-12T00:00:00Z,1968-08-12 01:00:00,194.59,Working,31,
1968-08-19T00:00:00Z,1968-08-19 01:00:00,194.71,Working,31,
1968-08-26T00:00:00Z,1968-08-26 01:00:00,194.79,Working,31,
1968-09-02T00:00:00Z,1968-09-02 01:00:00,194.78,Working,31,
1968-09-09T00:00:00Z,1968-09-09 01:00:00,194.77,Working,31,
1968-09-16T00:00:00Z,1968-09-16 01:00:00,194.74,Working,31,
1968-09-23T00:00:00Z,1968-09-23 01:00:00,194.84,Working,31,
1968-09-30T00:00:00Z,1968-09-30 01:00:00,195.08,Working,31,
