# WaterLevel.0106_020-1_-_LUBW@EX_Breisach_am_Rhein.EntireRecord.csv generated at 2024-11-14 00:49:50 (UTC-08:00) by AQUARIUS Time-Series 22.4.180.0
# 
# Time-series identifier: WaterLevel.0106/020-1 - LUBW@EX_Breisach_am_Rhein
# Location: EX_Breisach_am_Rhein
# UTC offset: (UTC+01:00)
# Value units: m
# Value parameter: WaterLevel
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from Beginning of Record to End of Record
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC+01:00),Value,Approval Level,Grade,Qualifiers
1957-04-08T00:00:00Z,1957-04-08 01:00:00,192.25,Working,31,
1957-04-15T00:00:00Z,1957-04-15 01:00:00,192.1,Working,31,
1957-04-23T00:00:00Z,1957-04-23 01:00:00,192.01,Working,31,
1957-04-29T00:00:00Z,1957-04-29 01:00:00,191.75,Working,31,
1957-05-06T00:00:00Z,1957-05-06 01:00:00,191.63,Working,31,
1957-05-13T00:00:00Z,1957-05-13 01:00:00,191.51,Working,31,
1957-05-20T00:00:00Z,1957-05-20 01:00:00,191.6,Working,31,
1957-05-27T00:00:00Z,1957-05-27 01:00:00,191.58,Working,31,
1957-06-03T00:00:00Z,1957-06-03 01:00:00,191.53,Working,31,
1957-06-11T00:00:00Z,1957-06-11 01:00:00,192.9,Working,31,
1957-06-17T00:00:00Z,1957-06-17 01:00:00,192.65,Working,31,
1957-06-24T00:00:00Z,1957-06-24 01:00:00,192.55,Working,31,
1957-07-01T00:00:00Z,1957-07-01 01:00:00,192.5,Working,31,
1957-07-08T00:00:00Z,1957-07-08 01:00:00,192.05,Working,31,
1957-07-15T00:00:00Z,1957-07-15 01:00:00,192.07,Working,31,
1957-07-22T00:00:00Z,1957-07-22 01:00:00,192.35,Working,31,
1957-07-29T00:00:00Z,1957-07-29 01:00:00,192.89,Working,31,
1957-08-05T00:00:00Z,1957-08-05 01:00:00,192.52,Working,31,
1957-08-12T00:00:00Z,1957-08-12 01:00:00,192.36,Working,31,
1957-08-19T00:00:00Z,1957-08-19 01:00:00,192.48,Working,31,
1957-08-26T00:00:00Z,1957-08-26 01:00:00,192.6,Working,31,
1957-09-02T00:00:00Z,1957-09-02 01:00:00,192.5,Working,31,
1957-09-09T00:00:00Z,1957-09-09 01:00:00,192.25,Working,31,
1957-09-16T00:00:00Z,1957-09-16 01:00:00,192.14,Working,31,
1957-09-23T00:00:00Z,1957-09-23 01:00:00,192.02,Working,31,
1957-09-30T00:00:00Z,1957-09-30 01:00:00,192.45,Working,31,
1957-10-07T00:00:00Z,1957-10-07 01:00:00,192.13,Working,31,
1957-10-14T00:00:00Z,1957-10-14 01:00:00,191.87,Working,31,
1957-10-21T00:00:00Z,1957-10-21 01:00:00,191.65,Working,31,
1957-10-28T00:00:00Z,1957-10-28 01:00:00,191.41,Working,31,
1957-11-04T00:00:00Z,1957-11-04 01:00:00,191.34,Working,31,
1957-11-11T00:00:00Z,1957-11-11 01:00:00,191.25,Working,31,
1957-11-18T00:00:00Z,1957-11-18 01:00:00,191.12,Working,31,
1957-11-25T00:00:00Z,1957-11-25 01:00:00,191.02,Working,31,
1957-12-02T00:00:00Z,1957-12-02 01:00:00,190.85,Working,31,
1957-12-09T00:00:00Z,1957-12-09 01:00:00,190.77,Working,31,
1957-12-16T00:00:00Z,1957-12-16 01:00:00,190.75,Working,31,
1957-12-23T00:00:00Z,1957-12-23 01:00:00,190.69,Working,31,
1957-12-30T00:00:00Z,1957-12-30 01:00:00,190.65,Working,31,
1958-01-06T00:00:00Z,1958-01-06 01:00:00,191.6,Working,31,
1958-01-13T00:00:00Z,1958-01-13 01:00:00,191.2,Working,31,
1958-01-20T00:00:00Z,1958-01-20 01:00:00,191.85,Working,31,
1958-01-27T00:00:00Z,1958-01-27 01:00:00,191.37,Working,31,
1958-02-03T00:00:00Z,1958-02-03 01:00:00,191.2,Working,31,
1958-02-10T00:00:00Z,1958-02-10 01:00:00,193.65,Working,31,
1958-02-17T00:00:00Z,1958-02-17 01:00:00,193.29,Working,31,
1958-02-24T00:00:00Z,1958-02-24 01:00:00,193.18,Working,31,
1958-03-03T00:00:00Z,1958-03-03 01:00:00,193.05,Working,31,
1958-03-10T00:00:00Z,1958-03-10 01:00:00,192.3,Working,31,
1958-03-17T00:00:00Z,1958-03-17 01:00:00,192.11,Working,31,
1958-03-24T00:00:00Z,1958-03-24 01:00:00,191.89,Working,31,
1958-03-31T00:00:00Z,1958-03-31 01:00:00,192.07,Working,31,
1958-04-08T00:00:00Z,1958-04-08 01:00:00,191.82,Working,31,
1958-04-14T00:00:00Z,1958-04-14 01:00:00,191.77,Working,31,
1958-04-21T00:00:00Z,1958-04-21 01:00:00,192.3,Working,31,
1958-04-28T00:00:00Z,1958-04-28 01:00:00,192.02,Working,31,
1958-05-05T00:00:00Z,1958-05-05 01:00:00,192.04,Working,31,
1958-05-12T00:00:00Z,1958-05-12 01:00:00,192,Working,31,
1958-05-19T00:00:00Z,1958-05-19 01:00:00,192.42,Working,31,
1958-05-27T00:00:00Z,1958-05-27 01:00:00,192.4,Working,31,
1958-06-02T00:00:00Z,1958-06-02 01:00:00,192.38,Working,31,
1958-06-09T00:00:00Z,1958-06-09 01:00:00,192.4,Working,31,
1958-06-16T00:00:00Z,1958-06-16 01:00:00,192.45,Working,31,
1958-06-23T00:00:00Z,1958-06-23 01:00:00,192.44,Working,31,
1958-06-30T00:00:00Z,1958-06-30 01:00:00,192.4,Working,31,
1958-07-07T00:00:00Z,1958-07-07 01:00:00,192.4,Working,31,
1958-07-14T00:00:00Z,1958-07-14 01:00:00,192.18,Working,31,
1958-07-21T00:00:00Z,1958-07-21 01:00:00,192,Working,31,
1958-07-28T00:00:00Z,1958-07-28 01:00:00,191.99,Working,31,
1958-08-04T00:00:00Z,1958-08-04 01:00:00,191.9,Working,31,
1958-08-11T00:00:00Z,1958-08-11 01:00:00,192,Working,31,
1958-08-18T00:00:00Z,1958-08-18 01:00:00,192.05,Working,31,
1958-08-25T00:00:00Z,1958-08-25 01:00:00,192.28,Working,31,
1958-09-01T00:00:00Z,1958-09-01 01:00:00,192.06,Working,31,
1958-09-08T00:00:00Z,1958-09-08 01:00:00,191.9,Working,31,
1958-09-15T00:00:00Z,1958-09-15 01:00:00,191.7,Working,31,
1958-09-22T00:00:00Z,1958-09-22 01:00:00,191.7,Working,31,
1958-09-29T00:00:00Z,1958-09-29 01:00:00,191.84,Working,31,
1958-10-06T00:00:00Z,1958-10-06 01:00:00,191.59,Working,31,
1958-10-13T00:00:00Z,1958-10-13 01:00:00,191.52,Working,31,
1958-10-20T00:00:00Z,1958-10-20 01:00:00,191.7,Working,31,
1958-10-27T00:00:00Z,1958-10-27 01:00:00,192.1,Working,31,
1958-11-03T00:00:00Z,1958-11-03 01:00:00,192.4,Working,31,
1958-11-10T00:00:00Z,1958-11-10 01:00:00,192.55,Working,31,
1958-11-17T00:00:00Z,1958-11-17 01:00:00,192.25,Working,31,
