# WaterLevel.PH_037_-_Badenova@EX_Ehrenkirchen.EntireRecord.csv generated at 2024-05-29 06:44:05 (UTC-07:00) by AQUARIUS Time-Series 22.4.180.0
# 
# Time-series identifier: WaterLevel.PH 037 - Badenova@EX_Ehrenkirchen
# Location: EX_Ehrenkirchen
# UTC offset: (UTC+01:00)
# Value units: m
# Value parameter: WaterLevel
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from Beginning of Record to End of Record
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC+01:00),Value,Approval Level,Grade,Qualifiers
1989-01-12T13:00:00Z,1989-01-12 14:00:00,224.2690000763,Working,-1,
1989-01-25T13:00:00Z,1989-01-25 14:00:00,224.2390003433,Working,-1,
1989-02-08T13:00:00Z,1989-02-08 14:00:00,224.2390003433,Working,-1,
1989-02-21T13:00:00Z,1989-02-21 14:00:00,224.2089996567,Working,-1,
1989-03-08T13:00:00Z,1989-03-08 14:00:00,224.2390003433,Working,-1,
1989-03-20T13:00:00Z,1989-03-20 14:00:00,224.2290001144,Working,-1,
1989-04-03T14:00:00Z,1989-04-03 15:00:00,224.2390003433,Working,-1,
1989-04-19T14:00:00Z,1989-04-19 15:00:00,224.3289995422,Working,-1,
1989-05-03T14:00:00Z,1989-05-03 15:00:00,224.5290003052,Working,-1,
1989-05-16T14:00:00Z,1989-05-16 15:00:00,224.6789999237,Working,-1,
1989-05-31T14:00:00Z,1989-05-31 15:00:00,224.628999733,Working,-1,
1989-06-13T14:00:00Z,1989-06-13 15:00:00,224.569000267,Working,-1,
1989-06-29T14:00:00Z,1989-06-29 15:00:00,224.4790001144,Working,-1,
1989-07-10T14:00:00Z,1989-07-10 15:00:00,224.4390001526,Working,-1,
1989-07-12T14:00:00Z,1989-07-12 15:00:00,224.4390001526,Working,-1,
1989-07-24T14:00:00Z,1989-07-24 15:00:00,224.3690004578,Working,-1,
1989-07-25T14:00:00Z,1989-07-25 15:00:00,224.3690004578,Working,-1,
1989-08-07T14:00:00Z,1989-08-07 15:00:00,224.3090000381,Working,-1,
